User_ID,Time_of_Session,Purchase,Revenue
3165,2020-04-11 23:58:27,Points,760
2401,2020-04-12 11:02:14,Upgrade,3555
15404,2020-04-13 21:26:49,Points,760
15404,2020-04-13 22:07:33,Points,760
3165,2020-04-19 13:54:44,Points,760
15404,2020-04-22 14:11:46,Upgrade,760
15404,2020-04-22 14:23:46,Points,760
15404,2020-04-22 15:03:50,Points,760
15404,2020-04-22 16:13:17,Upgrade,760
15404,2020-04-23 23:33:54,Upgrade,760
15404,2020-04-25 02:13:55,Points,410
15404,2020-04-25 13:16:09,Points,410
15404,2020-04-25 16:02:05,Points,760
15404,2020-04-25 16:11:11,Points,760
15404,2020-04-25 16:56:52,Points,760
15404,2020-04-25 17:28:26,Points,760
15404,2020-04-25 18:06:41,Points,760
15404,2020-04-25 18:07:15,Points,760
15404,2020-04-25 19:26:35,Points,1810
12942,2020-05-10 06:29:50,Upgrade,3555
450,2020-04-02 10:51:42,Points,760
1001,2020-04-02 19:28:23,Points,1810
21136,2020-04-03 10:07:35,Upgrade,410
21136,2020-04-03 10:16:11,Upgrade,410
13973,2020-04-03 13:46:35,Points,760
13973,2020-04-03 13:48:23,Points,760
19932,2020-04-03 23:56:29,Upgrade,760
20185,2020-04-04 08:35:50,Points,760
20185,2020-04-04 08:56:24,Points,1810
13973,2020-04-04 13:23:23,Points,1810
20185,2020-04-04 14:26:39,Upgrade,760
20185,2020-04-04 14:40:13,Points,1810
20528,2020-04-04 17:08:10,Points,410
6871,2020-04-05 06:24:21,Upgrade,760
6871,2020-04-05 18:22:35,Upgrade,760
3848,2020-04-06 14:32:06,Upgrade,1810
3848,2020-04-06 20:18:20,Points,760
6886,2020-04-06 22:54:29,Points,3560
6886,2020-04-06 23:13:37,Upgrade,1810
6886,2020-04-07 00:09:52,Points,760
6886,2020-04-07 00:37:27,Points,410
6886,2020-04-07 10:52:11,Points,760
6886,2020-04-07 10:52:37,Points,760
6886,2020-04-07 11:04:50,Points,760
9774,2020-04-07 13:41:12,Points,760
9774,2020-04-07 13:52:40,Points,410
21657,2020-04-07 16:08:12,Points,1810
21657,2020-04-07 16:08:12,Points,1810
6886,2020-04-07 16:09:05,Points,760
6886,2020-04-07 16:09:05,Points,760
6886,2020-04-07 16:09:20,Points,760
6886,2020-04-07 16:09:20,Points,760
6886,2020-04-07 16:37:51,Points,760
6886,2020-04-07 16:37:51,Points,760
6886,2020-04-07 16:38:07,Points,760
6886,2020-04-07 16:38:07,Points,760
6886,2020-04-07 16:38:21,Points,410
6886,2020-04-07 16:38:21,Points,410
20528,2020-04-07 19:24:38,Points,410
8061,2020-04-07 19:29:03,Points,1810
8061,2020-04-07 19:29:23,Upgrade,410
4693,2020-04-07 20:54:08,Points,760
21657,2020-04-08 05:43:00,Points,1810
4693,2020-04-08 22:09:05,Points,760
4693,2020-04-08 22:15:20,Points,1810
21657,2020-04-09 01:25:43,Points,760
2956,2020-04-09 16:33:28,Upgrade,3555
20528,2020-04-09 17:29:31,Points,1810
13973,2020-04-11 15:09:54,Points,760
9774,2020-04-11 20:29:34,Points,410
13973,2020-04-12 01:02:33,Points,760
21657,2020-04-13 05:00:20,Points,760
377,2020-04-16 11:33:11,Points,1810
377,2020-04-16 12:49:00,Points,760
450,2020-04-17 19:09:02,Points,1810
450,2020-04-17 19:26:22,Upgrade,760
13973,2020-04-18 23:54:40,Points,760
13973,2020-04-19 03:08:20,Points,760
13973,2020-04-19 13:11:14,Points,760
13973,2020-04-21 12:07:34,Points,760
13973,2020-04-21 12:27:03,Points,760
13973,2020-04-21 13:31:23,Points,760
22353,2020-04-22 17:04:39,Points,1810
22353,2020-04-22 17:17:50,Upgrade,760
22353,2020-04-22 17:27:52,Points,760
22353,2020-04-22 17:43:20,Points,1810
22353,2020-04-22 19:45:45,Points,760
22353,2020-04-23 08:52:46,Points,1810
21136,2020-05-06 23:26:00,Upgrade,760
21657,2020-05-09 09:56:51,Points,1810
21657,2020-05-09 10:00:24,Points,1810
13279,2020-05-14 18:13:20,Upgrade,760
13279,2020-05-16 07:14:14,Upgrade,760
9774,2020-05-19 17:58:15,Upgrade,760
9774,2020-05-19 18:41:53,Upgrade,760
9774,2020-05-19 19:25:26,Upgrade,1810
9774,2020-05-20 07:43:55,Upgrade,410
9774,2020-05-20 08:28:15,Upgrade,760
9774,2020-05-20 15:49:02,Upgrade,410
9774,2020-05-20 16:49:24,Upgrade,410
9774,2020-05-21 05:46:57,Upgrade,410
9774,2020-05-21 07:23:31,Upgrade,410
9774,2020-05-21 20:11:29,Upgrade,410
9774,2020-05-21 21:08:29,Upgrade,410
9774,2020-05-22 09:45:03,Upgrade,410
10387,2020-04-01 01:19:41,Points,760
1300,2020-04-03 18:36:34,Points,760
1550,2020-04-03 22:26:48,Upgrade,760
1300,2020-04-04 12:40:07,Points,760
1300,2020-04-04 13:34:08,Upgrade,410
2781,2020-04-05 11:21:33,Points,1810
12063,2020-04-05 12:22:51,Upgrade,410
12063,2020-04-05 12:31:53,Points,760
17072,2020-04-07 02:47:17,Points,1810
17072,2020-04-07 02:52:21,Upgrade,1810
9245,2020-04-07 03:54:14,Points,760
9245,2020-04-07 13:12:01,Points,760
22323,2020-04-07 13:58:37,Upgrade,410
9245,2020-04-07 15:13:46,Points,410
9245,2020-04-07 15:24:56,Upgrade,760
17082,2020-04-07 18:10:18,Points,410
15285,2020-04-07 19:46:20,Upgrade,1810
15285,2020-04-07 19:47:08,Upgrade,760
15285,2020-04-07 19:55:26,Points,1810
15285,2020-04-07 20:38:49,Points,760
15285,2020-04-07 20:59:44,Points,410
12126,2020-04-07 22:58:58,Points,1810
9245,2020-04-09 14:07:30,Points,410
16061,2020-04-15 13:13:25,Points,1810
3754,2020-04-17 02:47:17,Points,760
3754,2020-04-17 02:58:00,Upgrade,760
3754,2020-04-17 03:02:05,Points,760
3754,2020-04-17 03:47:26,Points,760
12063,2020-04-19 15:06:34,Points,760
12063,2020-04-19 15:06:59,Upgrade,760
12063,2020-04-20 16:23:18,Points,760
12063,2020-04-20 19:40:08,Points,1810
15285,2020-04-23 18:51:50,Points,760
15285,2020-04-23 19:45:40,Points,760
12063,2020-04-24 16:05:39,Points,3560
12063,2020-04-26 07:12:34,Points,3560
12063,2020-04-26 08:52:41,Points,760
12063,2020-04-26 08:54:00,Points,760
15285,2020-05-02 08:47:55,Points,1810
15285,2020-05-02 08:51:53,Points,3560
15285,2020-05-18 17:18:43,Points,410
6589,2020-04-01 19:19:15,Points,760
6589,2020-04-02 05:58:13,Points,760
6589,2020-04-02 06:04:22,Points,410
6589,2020-04-02 06:09:03,Points,760
7461,2020-04-02 06:48:22,Points,1810
7461,2020-04-02 07:09:13,Points,3560
7461,2020-04-02 07:18:17,Upgrade,3555
7461,2020-04-02 08:13:26,Points,7060
7773,2020-04-02 09:13:03,Points,7060
7773,2020-04-02 09:17:53,Upgrade,3555
7773,2020-04-02 11:34:23,Points,3560
7773,2020-04-02 12:21:44,Points,3560
20198,2020-04-02 13:23:48,Upgrade,760
20198,2020-04-02 13:24:17,Points,1810
20198,2020-04-02 14:02:38,Points,410
20198,2020-04-02 14:03:03,Points,410
20198,2020-04-02 14:34:17,Points,7060
7461,2020-04-02 15:35:28,Points,1810
6589,2020-04-02 16:11:20,Points,760
20198,2020-04-02 16:15:07,Upgrade,1810
7773,2020-04-03 07:21:14,Upgrade,3555
20198,2020-04-03 14:57:15,Points,1810
20198,2020-04-03 16:18:58,Points,7060
6589,2020-04-03 20:09:24,Points,410
20198,2020-04-04 05:11:47,Points,7060
7773,2020-04-04 09:32:53,Upgrade,3555
7773,2020-04-04 09:33:12,Upgrade,3555
7773,2020-04-04 18:31:58,Upgrade,3555
5273,2020-04-04 21:04:04,Upgrade,760
14158,2020-04-04 23:52:44,Points,760
14367,2020-04-05 05:54:37,Points,760
14367,2020-04-05 06:01:21,Upgrade,760
14367,2020-04-05 06:15:04,Points,760
14367,2020-04-05 06:26:35,Points,760
14367,2020-04-05 06:35:47,Points,760
11162,2020-04-05 07:44:58,Points,760
14367,2020-04-05 12:37:18,Points,760
14367,2020-04-05 12:46:19,Points,760
14367,2020-04-05 12:58:32,Points,760
11162,2020-04-05 18:06:39,Points,760
14158,2020-04-05 21:08:53,Points,760
7773,2020-04-05 21:14:14,Upgrade,3555
15806,2020-04-06 00:07:52,Points,1810
8823,2020-04-06 04:48:55,Upgrade,410
8823,2020-04-06 04:58:18,Points,760
8823,2020-04-06 04:58:32,Points,410
13212,2020-04-06 06:44:12,Points,760
15806,2020-04-06 09:44:28,Points,760
15806,2020-04-06 10:10:57,Upgrade,760
8823,2020-04-06 16:04:50,Upgrade,410
14158,2020-04-06 19:02:32,Points,1810
13020,2020-04-06 21:20:00,Points,1810
8823,2020-04-07 02:42:20,Points,760
11162,2020-04-07 06:37:36,Points,760
15806,2020-04-07 06:55:52,Points,1810
7773,2020-04-07 07:01:40,Upgrade,3555
11162,2020-04-07 07:55:11,Points,760
4536,2020-04-07 11:33:59,Points,1810
4536,2020-04-07 11:39:16,Upgrade,1810
20607,2020-04-07 11:56:16,Points,760
20607,2020-04-07 12:09:10,Points,760
20607,2020-04-07 12:17:13,Upgrade,760
20607,2020-04-07 12:29:38,Points,1810
11162,2020-04-07 12:42:40,Points,760
9640,2020-04-07 12:57:50,Points,760
9640,2020-04-07 13:21:22,Upgrade,410
6261,2020-04-07 16:05:31,Points,3560
6261,2020-04-07 16:05:31,Points,3560
6261,2020-04-07 16:37:07,Upgrade,760
6261,2020-04-07 16:37:07,Upgrade,760
14367,2020-04-07 18:13:29,Upgrade,760
6261,2020-04-08 05:47:19,Points,7060
21521,2020-04-08 07:50:15,Upgrade,1810
15806,2020-04-08 08:30:43,Points,1810
15806,2020-04-08 10:29:07,Upgrade,760
15806,2020-04-08 11:24:40,Points,7060
7773,2020-04-08 12:36:16,Upgrade,3555
8823,2020-04-08 16:39:37,Points,760
8823,2020-04-08 16:39:55,Points,410
8823,2020-04-08 20:54:16,Upgrade,760
7773,2020-04-09 17:29:59,ValuePack,1460
11162,2020-04-10 07:14:54,Points,1810
11162,2020-04-10 13:36:32,Points,1810
6261,2020-04-10 14:12:59,Upgrade,1810
21521,2020-04-10 22:18:12,Upgrade,1810
19140,2020-04-01 08:56:38,Upgrade,410
19140,2020-04-01 09:16:17,Upgrade,760
19140,2020-04-01 09:37:01,Points,760
19140,2020-04-01 15:25:03,Upgrade,410
10734,2020-04-01 20:05:13,Points,760
10734,2020-04-01 20:11:39,Points,760
10734,2020-04-01 21:15:11,Points,1810
10734,2020-04-02 06:54:46,Points,760
10734,2020-04-02 14:47:06,Points,1810
10734,2020-04-02 15:16:36,Upgrade,760
10734,2020-04-02 15:26:31,Points,760
10734,2020-04-02 15:56:08,Points,1810
10734,2020-04-02 17:51:47,Points,1810
10734,2020-04-02 19:00:13,Points,1810
10734,2020-04-02 19:07:51,Points,760
10734,2020-04-02 19:21:44,Points,760
10734,2020-04-02 19:33:41,Upgrade,760
10734,2020-04-02 21:36:33,Points,1810
10734,2020-04-02 21:58:43,Points,760
5705,2020-04-03 11:04:42,Points,7060
5705,2020-04-03 11:23:38,Upgrade,3555
5705,2020-04-03 13:37:03,Points,410
21947,2020-04-04 08:31:36,Points,3560
21967,2020-04-05 04:02:14,Points,760
12043,2020-04-05 06:03:32,Points,410
15506,2020-04-05 08:34:19,Points,1810
15506,2020-04-05 09:15:21,Upgrade,760
15506,2020-04-05 09:17:27,Points,1810
15506,2020-04-05 09:46:49,Points,760
12043,2020-04-05 17:42:21,Points,410
21947,2020-04-06 08:46:04,Points,7060
18195,2020-04-06 11:20:29,Points,760
21967,2020-04-06 15:36:18,Points,760
18195,2020-04-06 16:43:25,Points,760
18195,2020-04-06 16:44:50,Points,760
14203,2020-04-06 21:45:35,Points,760
17656,2020-04-07 00:10:05,Upgrade,760
19538,2020-04-07 03:28:35,Upgrade,760
17656,2020-04-07 10:45:18,Upgrade,760
15506,2020-04-07 11:36:48,Points,1810
15506,2020-04-07 15:26:41,Points,760
4153,2020-04-07 16:52:41,Upgrade,760
4153,2020-04-07 17:20:21,Points,1810
15506,2020-04-07 19:13:16,Points,3560
4153,2020-04-07 20:12:17,Points,3560
10734,2020-04-08 15:05:36,ValuePack,1460
10734,2020-04-08 15:09:44,Points,760
15506,2020-04-08 17:54:38,Points,760
19538,2020-04-09 02:17:10,Upgrade,760
19538,2020-04-09 02:17:22,Points,1810
19538,2020-04-09 16:58:12,Points,1810
17656,2020-04-10 00:12:12,Upgrade,760
12043,2020-04-10 14:30:55,Points,760
12043,2020-04-14 18:00:54,Points,410
9321,2020-04-20 18:24:06,Points,3560
10734,2020-04-30 13:09:51,Points,410
10734,2020-04-30 13:39:21,Points,760
10734,2020-04-30 14:20:40,Points,760
5858,2020-04-09 02:44:22,Upgrade,760
19574,2020-04-10 15:55:41,Points,3560
19574,2020-04-10 16:18:33,Upgrade,760
19574,2020-04-10 16:37:14,Points,410
19574,2020-04-10 16:56:44,Points,1810
19574,2020-04-10 17:15:20,Points,1810
19574,2020-04-10 17:34:05,Points,410
19574,2020-04-10 17:34:56,Points,410
19574,2020-04-12 05:56:53,Points,410
14684,2020-04-12 08:11:29,Points,760
19574,2020-04-12 09:42:27,Points,410
19574,2020-04-12 10:13:00,Points,410
19574,2020-04-12 10:20:23,Points,760
19574,2020-04-12 10:22:39,Upgrade,760
13907,2020-04-14 07:04:56,Upgrade,760
19574,2020-04-14 14:19:23,Upgrade,760
19574,2020-04-14 15:30:08,Upgrade,760
18013,2020-04-14 16:34:37,Upgrade,1810
13907,2020-04-15 07:21:54,Upgrade,760
13907,2020-04-19 03:48:37,Points,760
19574,2020-04-19 08:31:30,Upgrade,760
19574,2020-04-20 10:51:06,Upgrade,410
19574,2020-04-20 11:10:23,Upgrade,760
19574,2020-04-22 17:50:08,Points,410
18193,2020-05-02 20:23:43,Points,760
18193,2020-05-05 16:29:46,Points,760
14684,2020-05-11 12:17:18,Points,760
6433,2020-05-20 03:51:55,Points,760
22411,2020-04-01 19:25:43,Points,760
20701,2020-04-03 07:35:05,Points,760
20768,2020-04-03 16:16:44,Points,760
2285,2020-04-04 20:33:29,Points,1810
20701,2020-04-04 20:59:37,Points,760
11781,2020-04-04 22:46:02,Upgrade,760
19687,2020-04-04 22:56:35,Upgrade,760
19687,2020-04-04 23:02:43,Points,1810
11781,2020-04-04 23:54:55,Points,760
20778,2020-04-05 04:14:34,Points,760
2285,2020-04-05 10:29:29,Points,760
2285,2020-04-05 10:46:06,Points,760
2285,2020-04-05 10:50:02,Points,760
2285,2020-04-05 10:57:50,Upgrade,760
13228,2020-04-05 11:25:00,Points,760
2285,2020-04-05 11:51:56,Points,760
2285,2020-04-05 12:13:44,Points,1810
11781,2020-04-05 12:38:47,Upgrade,760
11781,2020-04-05 12:38:54,Upgrade,760
11781,2020-04-05 12:39:03,Upgrade,760
11781,2020-04-05 12:40:42,Upgrade,760
2285,2020-04-05 13:47:06,Points,760
2285,2020-04-05 15:34:37,Points,760
8185,2020-04-05 18:56:05,Upgrade,760
2285,2020-04-05 19:04:50,Points,1810
2285,2020-04-05 19:42:25,Points,1810
2285,2020-04-05 20:34:35,Points,760
2285,2020-04-05 20:59:19,Points,1810
2285,2020-04-05 21:11:12,Upgrade,410
2285,2020-04-05 21:20:09,Points,760
2285,2020-04-05 21:20:25,Points,760
2285,2020-04-05 21:57:32,Points,1810
2285,2020-04-05 22:13:38,Upgrade,1810
8185,2020-04-06 07:43:36,Points,760
2285,2020-04-06 13:41:09,Points,1810
19310,2020-04-06 16:30:37,Points,760
19310,2020-04-06 16:52:42,Points,760
15020,2020-04-06 19:13:27,Points,760
20063,2020-04-07 14:52:04,Points,1810
20063,2020-04-07 15:11:34,Upgrade,760
20063,2020-04-07 15:12:18,Points,1810
20778,2020-04-08 07:24:19,Points,760
12154,2020-04-08 16:16:51,Upgrade,760
19310,2020-04-09 05:04:57,Points,1810
19310,2020-04-09 08:23:40,Upgrade,760
19310,2020-04-09 10:03:34,Points,1810
19310,2020-04-09 10:19:37,Points,760
20063,2020-04-09 12:09:52,Points,760
19310,2020-04-09 16:46:17,Points,760
19310,2020-04-09 16:56:00,Points,1810
19310,2020-04-09 17:17:31,Upgrade,760
19310,2020-04-10 12:56:54,Points,760
19310,2020-04-10 13:07:52,Points,760
15020,2020-04-10 15:24:22,Points,760
15020,2020-04-10 15:33:41,Points,760
15020,2020-04-10 16:09:14,Points,760
19310,2020-04-10 17:14:48,Points,760
19310,2020-04-11 04:56:37,Points,760
19310,2020-04-11 21:59:37,Upgrade,760
19310,2020-04-12 09:40:56,Points,760
19310,2020-04-12 10:21:47,Points,760
19310,2020-04-12 18:51:41,Points,760
19310,2020-04-13 14:23:32,Points,1810
19310,2020-04-14 02:34:00,Points,760
11442,2020-04-19 02:02:25,Upgrade,760
11493,2020-04-19 22:31:32,Points,760
11493,2020-04-19 22:32:00,Upgrade,1810
11442,2020-04-24 02:00:07,Upgrade,1810
11442,2020-04-26 07:25:23,Upgrade,760
11493,2020-04-30 19:49:40,ValuePack,1460
19310,2020-05-07 17:33:39,Points,1810
19310,2020-05-08 18:24:28,Points,760
19310,2020-05-09 21:06:54,Points,1810
19310,2020-05-11 16:30:30,Upgrade,760
15969,2020-04-01 22:06:07,Upgrade,760
17744,2020-04-01 22:08:50,Upgrade,410
17744,2020-04-02 18:19:33,Upgrade,410
9668,2020-04-03 07:53:05,Points,1810
15480,2020-04-03 20:06:36,Points,760
5339,2020-04-04 11:48:53,Points,760
5339,2020-04-04 12:03:06,Points,760
8320,2020-04-05 08:16:26,Points,760
869,2020-04-05 14:13:04,Points,760
869,2020-04-05 14:30:16,Points,3560
8320,2020-04-05 15:41:49,Points,760
869,2020-04-05 16:06:39,Upgrade,3555
869,2020-04-05 20:38:57,Points,3560
4938,2020-04-05 21:33:13,Upgrade,760
4938,2020-04-05 22:23:00,Points,760
4938,2020-04-05 22:48:26,Points,1810
4938,2020-04-05 22:48:42,Upgrade,1810
869,2020-04-05 23:30:16,Points,760
869,2020-04-05 23:34:22,Points,1810
869,2020-04-05 23:52:11,Points,760
20180,2020-04-06 07:28:17,Points,1810
4938,2020-04-06 13:30:02,Upgrade,410
19324,2020-04-06 13:35:53,Points,1810
14315,2020-04-07 00:29:01,Upgrade,1810
19324,2020-04-07 11:33:20,Points,1810
5985,2020-04-07 13:23:42,Points,760
5985,2020-04-07 13:32:20,Points,1810
8320,2020-04-07 19:52:37,Points,1810
4938,2020-04-08 14:18:38,Points,410
4938,2020-04-08 14:19:18,Points,1810
5985,2020-04-08 17:15:35,Points,3560
4938,2020-04-08 20:02:07,Upgrade,410
5985,2020-04-08 22:01:20,Points,1810
869,2020-04-09 14:57:05,Upgrade,1810
5985,2020-04-09 17:48:11,Points,410
888,2020-04-09 18:53:33,Points,760
5985,2020-04-09 22:53:20,Points,1810
5985,2020-04-10 09:16:25,Points,410
869,2020-04-10 20:06:48,Upgrade,3555
15480,2020-04-10 22:55:32,Points,760
4938,2020-04-11 15:36:46,Points,760
888,2020-04-11 18:39:00,Points,760
888,2020-04-11 18:39:18,Points,760
15480,2020-04-11 22:38:59,Points,760
888,2020-04-12 06:30:52,Points,760
8320,2020-04-12 06:31:00,Points,760
5985,2020-04-12 06:55:33,Points,760
5985,2020-04-12 07:22:58,Points,760
16488,2020-04-12 08:09:57,Points,760
1657,2020-04-12 18:27:04,Points,760
8713,2020-04-12 20:28:36,Upgrade,3555
15480,2020-04-12 22:33:19,Points,1810
1657,2020-04-13 16:19:59,Points,760
888,2020-04-13 19:00:07,Points,1810
19324,2020-04-13 22:57:01,Points,3560
8320,2020-04-14 08:05:24,Points,760
888,2020-04-14 11:09:10,Points,1810
888,2020-04-14 12:00:11,Upgrade,760
5985,2020-04-15 15:28:08,Points,3560
731,2020-04-15 23:43:31,Upgrade,760
5985,2020-04-16 15:02:09,Points,1810
5985,2020-04-16 19:56:57,Points,410
5985,2020-04-16 19:57:06,Points,410
8320,2020-04-17 07:05:15,Points,1810
5985,2020-04-17 09:31:20,Points,1810
5985,2020-04-17 16:52:06,Points,760
8320,2020-04-19 05:24:16,Points,760
8320,2020-04-19 05:43:59,Points,760
8320,2020-04-19 05:57:54,Points,1810
8713,2020-04-19 08:19:19,Upgrade,3555
19324,2020-04-21 02:10:13,Points,1810
5985,2020-04-22 16:21:37,Points,3560
15347,2020-04-29 13:55:06,Points,760
5985,2020-05-12 21:20:43,Points,1810
5985,2020-05-12 21:20:52,Points,760
5985,2020-05-12 21:20:58,Points,760
5985,2020-05-16 07:01:30,Points,7060
5149,2020-04-01 19:54:16,Points,410
22504,2020-04-01 22:07:28,Points,760
5149,2020-04-02 04:46:39,Points,760
19352,2020-04-02 09:11:09,Upgrade,410
19352,2020-04-02 09:43:58,Points,760
21546,2020-04-02 13:13:56,Points,760
21673,2020-04-02 13:52:03,Points,1810
5477,2020-04-02 15:31:14,Upgrade,760
22504,2020-04-02 21:29:12,Points,760
10320,2020-04-02 21:37:14,Upgrade,760
22504,2020-04-02 21:45:55,Points,1810
22504,2020-04-03 07:07:17,Upgrade,760
3343,2020-04-03 13:47:40,Points,1810
10320,2020-04-03 18:39:59,Upgrade,760
6708,2020-04-04 10:53:02,Upgrade,760
22504,2020-04-04 15:11:39,Points,760
5114,2020-04-04 15:56:32,Upgrade,760
5114,2020-04-04 16:03:04,Points,1810
3343,2020-04-05 01:25:28,Points,1810
9883,2020-04-05 20:00:14,Points,1810
3343,2020-04-06 06:44:57,Points,1810
16776,2020-04-06 08:27:44,Points,760
5114,2020-04-06 10:32:49,Points,760
9883,2020-04-06 10:48:25,Points,1810
5114,2020-04-06 11:03:44,Upgrade,760
9883,2020-04-06 17:19:22,Upgrade,760
21546,2020-04-08 05:17:40,Points,760
10941,2020-04-08 06:41:17,Upgrade,760
10941,2020-04-08 10:52:16,Upgrade,760
21428,2020-04-09 14:26:29,Upgrade,760
21428,2020-04-09 14:26:54,Points,760
5149,2020-04-09 17:47:49,Points,410
9883,2020-04-12 17:15:55,Upgrade,410
5149,2020-04-15 14:51:41,Upgrade,760
5076,2020-04-16 12:41:59,Upgrade,760
21546,2020-04-19 17:01:23,ValuePack,1460
10612,2020-04-20 12:55:09,Points,760
12459,2020-04-30 00:37:57,Points,1810
12459,2020-04-30 11:59:00,Points,1810
12459,2020-04-30 12:21:37,Upgrade,410
12459,2020-04-30 12:35:00,Points,1810
12459,2020-05-04 01:20:38,Points,1810
12279,2020-05-23 08:47:56,ValuePack,410
12279,2020-05-23 16:14:51,Upgrade,760
21673,2020-05-29 11:08:19,Upgrade,760
21673,2020-05-29 12:13:35,Upgrade,1810
21673,2020-05-29 16:22:27,Upgrade,760
11543,2020-04-03 13:41:52,Points,760
11543,2020-04-03 13:46:57,Points,760
11543,2020-04-03 14:01:57,Points,760
11543,2020-04-03 14:10:05,Upgrade,760
11543,2020-04-03 14:11:19,Points,760
11543,2020-04-03 14:21:05,Points,760
11543,2020-04-03 14:26:35,Points,760
16495,2020-04-03 21:09:01,Upgrade,1810
11788,2020-04-04 16:54:02,Upgrade,760
12289,2020-04-05 07:28:16,Points,760
12289,2020-04-05 07:29:38,Points,760
7024,2020-04-05 12:04:53,Upgrade,760
7024,2020-04-05 12:05:02,Points,760
7024,2020-04-05 14:54:15,Points,1810
19447,2020-04-05 15:54:43,Upgrade,410
19447,2020-04-05 20:26:31,Points,410
14157,2020-04-05 20:58:14,Points,760
14157,2020-04-05 21:33:40,Points,410
11895,2020-04-06 03:13:58,Points,760
11895,2020-04-06 03:22:57,Upgrade,760
11895,2020-04-06 03:33:25,Points,760
11895,2020-04-06 03:40:33,Points,760
21905,2020-04-06 04:29:44,Points,760
21905,2020-04-06 04:43:27,Upgrade,760
21905,2020-04-06 16:52:44,Points,760
14157,2020-04-07 03:48:52,Points,760
14157,2020-04-07 03:52:01,Points,410
21905,2020-04-07 05:23:12,Upgrade,410
21905,2020-04-07 05:30:54,Points,760
21905,2020-04-07 05:38:44,Points,760
21905,2020-04-07 05:49:25,Points,760
21905,2020-04-07 05:56:15,Upgrade,760
21905,2020-04-07 06:08:00,Points,410
21905,2020-04-07 06:14:16,Points,760
21905,2020-04-07 06:14:24,Points,410
21905,2020-04-07 06:48:13,Points,410
21905,2020-04-07 08:34:03,Points,760
21905,2020-04-07 08:34:14,Points,410
21905,2020-04-07 08:34:20,Points,410
21905,2020-04-07 08:34:29,Points,410
14157,2020-04-07 18:47:43,Points,410
14157,2020-04-08 05:41:15,Points,1810
11895,2020-04-08 23:33:57,Points,1810
11895,2020-04-09 02:58:57,Upgrade,760
14157,2020-04-09 06:25:20,Points,760
4934,2020-04-09 07:36:15,Points,3560
14157,2020-04-09 13:21:43,Points,1810
14157,2020-04-09 13:39:04,Points,760
14157,2020-04-09 13:48:17,Upgrade,410
14157,2020-04-09 13:54:54,Points,1810
16522,2020-04-10 13:00:07,Upgrade,410
16522,2020-04-10 13:40:13,Upgrade,410
16522,2020-04-10 15:13:21,Upgrade,410
4934,2020-04-12 08:14:58,Points,3560
21905,2020-04-13 06:35:40,Upgrade,410
21905,2020-04-13 06:56:33,Upgrade,410
21905,2020-04-13 07:16:21,Upgrade,760
2362,2020-04-13 08:52:15,Points,410
4635,2020-04-14 08:26:06,Points,760
21905,2020-04-21 05:52:33,Points,410
21905,2020-04-21 07:28:59,Upgrade,410
21905,2020-04-21 07:51:20,Upgrade,3555
2362,2020-04-23 19:18:19,Points,760
5987,2020-05-04 17:57:17,Points,760
